conv_id,emotion,dialogue,target_summary,input_text
hit:9675_conv:19350,apprehensive,Speaker 328:So I just got promoted to manager... | Speaker 9:That sounds very depressing. | Speaker 328:It kind of is  the other one got fired because of low profit. I can't make the store busier. | Speaker 9:You will for sure be next if it stays like that. | Speaker 328:Yeah  got to think of something or I am doomed.,Just got a new position after the old manager was fired,emotion: apprehensive dialogue: Speaker 328:So I just got promoted to manager... | Speaker 9:That sounds very depressing. | Speaker 328:It kind of is  the other one got fired because of low profit. I can't make the store busier. | Speaker 9:You will for sure be next if it stays like that. | Speaker 328:Yeah  got to think of something or I am doomed.
hit:9681_conv:19362,surprised,Speaker 241:I was at Taco Bell and someone paid for my food! I couldn't believe it! | Speaker 68:That is pretty awesome my dude. | Speaker 241:I was tempted to pay for the person behind me  but im a little short on money. I shouldn't have been there anyways | Speaker 68:Man that would of been cool but thinking about that was cool.,I was at Taco Bell and someone paid for my food! I couldn't believe it!,emotion: surprised dialogue: Speaker 241:I was at Taco Bell and someone paid for my food! I couldn't believe it! | Speaker 68:That is pretty awesome my dude. | Speaker 241:I was tempted to pay for the person behind me  but im a little short on money. I shouldn't have been there anyways | Speaker 68:Man that would of been cool but thinking about that was cool.
hit:9685_conv:19370,ashamed,Speaker 478:I work in a restaurant and I spit on a customers food yesterday.  | Speaker 59:Oh my  why on earth did you do that? | Speaker 478:He was being really rude  but I still feel a little bad about it.  | Speaker 59:As you should  spitting in food is never the right answer. Hopefully you learned something from this.,I work in a restaurant and I spit on a customers food for the first time. I feel a little bad about it,emotion: ashamed dialogue: Speaker 478:I work in a restaurant and I spit on a customers food yesterday.  | Speaker 59:Oh my  why on earth did you do that? | Speaker 478:He was being really rude  but I still feel a little bad about it.  | Speaker 59:As you should  spitting in food is never the right answer. Hopefully you learned something from this.
hit:9701_conv:19402,grateful,Speaker 27:I am so glad to have good friends | Speaker 478:Good for you! | Speaker 27:They are always there when I need them. I got rid of the bad apples long ago | Speaker 478:That's great. Its good that you have a support network like that.  | Speaker 27:It is. They are llike family,I am so glad I have good friends in my life. They always pick me up when I am down,emotion: grateful dialogue: Speaker 27:I am so glad to have good friends | Speaker 478:Good for you! | Speaker 27:They are always there when I need them. I got rid of the bad apples long ago | Speaker 478:That's great. Its good that you have a support network like that.  | Speaker 27:It is. They are llike family
hit:9727_conv:19454,nostalgic,Speaker 478:I miss when I was younger.  | Speaker 301:I know the feeling.  I wish i could go back to being little again | Speaker 478:Yeah  back then I was able to stay up all night an be just fine! | Speaker 301:yea and I didnt have to go to work!,I miss when I was younger. I was able to stay up all night then!,emotion: nostalgic dialogue: Speaker 478:I miss when I was younger.  | Speaker 301:I know the feeling.  I wish i could go back to being little again | Speaker 478:Yeah  back then I was able to stay up all night an be just fine! | Speaker 301:yea and I didnt have to go to work!
hit:9741_conv:19482,confident,Speaker 241:I had to give a speech in front of a few of my friends  I was nervous but really comfortable and I knew I could do it | Speaker 481:I'm sure you did great! I hate public speeking. | Speaker 241:I absolutely hate public speaking. I did alright  but I was sweating at the end | Speaker 481:I bet! Well it over now and I'm sure you did great!,I had to give a speech in front of a few of my friends_comma_ I was nervous but really comfortable and I knew I could do it,emotion: confident dialogue: Speaker 241:I had to give a speech in front of a few of my friends  I was nervous but really comfortable and I knew I could do it | Speaker 481:I'm sure you did great! I hate public speeking. | Speaker 241:I absolutely hate public speaking. I did alright  but I was sweating at the end | Speaker 481:I bet! Well it over now and I'm sure you did great!
hit:9749_conv:19499,anticipating,Speaker 10:I am super excited for the upcoming super smash bros! | Speaker 478:Hey me too! What are you looking forward to the most about it! | Speaker 10:all the new characters! | Speaker 478:Yeah it's going to be great!,I am super excited for the upcoming super smash bros!,emotion: anticipating dialogue: Speaker 10:I am super excited for the upcoming super smash bros! | Speaker 478:Hey me too! What are you looking forward to the most about it! | Speaker 10:all the new characters! | Speaker 478:Yeah it's going to be great!
hit:9760_conv:19520,devastated,Speaker 478:The chain on the necklace my boyfriend gave me broke and I lost the pendant | Speaker 607:Where were you when you noticed that is broke? Maybe it's possible to find it! | Speaker 478:I only noticed once I got home from work. It most have broke somewhere on my walk home from work | Speaker 607:I'm sure you feel terrible about it. I hope you can find a replacement for it or have it fixed!,The chain on the necklace my boyfriend gave me broke and I lost the pendant. It was so beautiful and I  can't find it anywhere!,emotion: devastated dialogue: Speaker 478:The chain on the necklace my boyfriend gave me broke and I lost the pendant | Speaker 607:Where were you when you noticed that is broke? Maybe it's possible to find it! | Speaker 478:I only noticed once I got home from work. It most have broke somewhere on my walk home from work | Speaker 607:I'm sure you feel terrible about it. I hope you can find a replacement for it or have it fixed!
hit:9762_conv:19524,excited,Speaker 10:I am so hype for the new super smash bros | Speaker 27:MY little cousins are too. They love that game | Speaker 10:it is so fun  it is addicting | Speaker 27:I have watched them before but never played.,I am so hype for the new super smash bros,emotion: excited dialogue: Speaker 10:I am so hype for the new super smash bros | Speaker 27:MY little cousins are too. They love that game | Speaker 10:it is so fun  it is addicting | Speaker 27:I have watched them before but never played.
hit:9786_conv:19573,trusting,Speaker 238:i knew i shouldnt have trusted my brother with my dog | Speaker 326:Did he give her a haircut? | Speaker 238:no he didnt feed him and he died | Speaker 326:How long did you live her with him for?,i knew i shouldnt have trusted my brother with my dog,emotion: trusting dialogue: Speaker 238:i knew i shouldnt have trusted my brother with my dog | Speaker 326:Did he give her a haircut? | Speaker 238:no he didnt feed him and he died | Speaker 326:How long did you live her with him for?
hit:9792_conv:19585,grateful,Speaker 126:My brother bought me dinner tonight. It was a nice gesture | Speaker 49:That was really nice. I hope you had a good dinner. | Speaker 126:It was very good indeed | Speaker 49:Sounds like you have a really nice brother. You are very lucky!,My brother bought me dinner tonight. It was a nice gesture,emotion: grateful dialogue: Speaker 126:My brother bought me dinner tonight. It was a nice gesture | Speaker 49:That was really nice. I hope you had a good dinner. | Speaker 126:It was very good indeed | Speaker 49:Sounds like you have a really nice brother. You are very lucky!
hit:9793_conv:19586,impressed,Speaker 282:I saw a magic show the other day and was the guy was fantastic.  I could not believe some of the stuff he was doing | Speaker 128:That's interesting  I haven't seen a good magic show in a while. | Speaker 282:He seemed like he should big in a much bigger stage.  He was that good | Speaker 128:Very cool  I hope more people continue to recognize his talent and he gets the acclaim he deserves.,I went to a magic show the other day.  The guy was very amazing and put on a great show,emotion: impressed dialogue: Speaker 282:I saw a magic show the other day and was the guy was fantastic.  I could not believe some of the stuff he was doing | Speaker 128:That's interesting  I haven't seen a good magic show in a while. | Speaker 282:He seemed like he should big in a much bigger stage.  He was that good | Speaker 128:Very cool  I hope more people continue to recognize his talent and he gets the acclaim he deserves.
hit:9794_conv:19589,ashamed,Speaker 478:I feel really bad because I hate my boyfriends parents.  | Speaker 243:I know how that is. What happened? | Speaker 478:They are just so aweful to him  but he doesn't seem to realize how little they care about him.  | Speaker 243:That is so sad. I have dealt with something similar. Good luck!,I feel bad that I don't like my boyfriends parents. They are just aweful but I don't know how to tell him.,emotion: ashamed dialogue: Speaker 478:I feel really bad because I hate my boyfriends parents.  | Speaker 243:I know how that is. What happened? | Speaker 478:They are just so aweful to him  but he doesn't seem to realize how little they care about him.  | Speaker 243:That is so sad. I have dealt with something similar. Good luck!
hit:9801_conv:19603,disappointed,Speaker 375:Just got let go from my hockey team. | Speaker 119:Sry to hear that....what happened | Speaker 375:I wasn't good enough so they cut me.  | Speaker 119:Hey well I bet you're talented at other things...just stack your paper and you'll have the last laugh,When I didn't make the high school hockey team. It was my senior year.,emotion: disappointed dialogue: Speaker 375:Just got let go from my hockey team. | Speaker 119:Sry to hear that....what happened | Speaker 375:I wasn't good enough so they cut me.  | Speaker 119:Hey well I bet you're talented at other things...just stack your paper and you'll have the last laugh
hit:9807_conv:19614,disgusted,Speaker 389:Man I tried something GROSS the other night | Speaker 478:What was it? | Speaker 389:Eggplant!!  So gross!  Have you ever tried it? | Speaker 478:Yeah and I understand. It's not for everybody! | Speaker 389:I know!  So mushy and just.......ewwww,I tried eggplant once.  Never again!,emotion: disgusted dialogue: Speaker 389:Man I tried something GROSS the other night | Speaker 478:What was it? | Speaker 389:Eggplant!!  So gross!  Have you ever tried it? | Speaker 478:Yeah and I understand. It's not for everybody! | Speaker 389:I know!  So mushy and just.......ewwww
hit:9813_conv:19626,prepared,Speaker 438:We went out shopping for school supplies and backpacks and my two kiddos are get to go!  | Speaker 10:good stuff  you picked a good time to do it! | Speaker 438:Yeah  I like being prepared and they start next Monday! | Speaker 10:wow that is pretty soon  it snuck up on me,We went out shopping for school supplies and backpacks and my two kiddos are get to go! ,emotion: prepared dialogue: Speaker 438:We went out shopping for school supplies and backpacks and my two kiddos are get to go!  | Speaker 10:good stuff  you picked a good time to do it! | Speaker 438:Yeah  I like being prepared and they start next Monday! | Speaker 10:wow that is pretty soon  it snuck up on me
hit:9813_conv:19627,afraid,Speaker 10:I am scared of horror movies  I never could tolerate them | Speaker 438:Me too!  I used to be able to watch some when I was younger but then I realized I was torturing myself because I hate them! | Speaker 10:Yeah  they are just no fun to watch in my opinon | Speaker 438:I agree.  They literally haunt you forever.,I am scared of horror movies_comma_ I never could tolerate them,emotion: afraid dialogue: Speaker 10:I am scared of horror movies  I never could tolerate them | Speaker 438:Me too!  I used to be able to watch some when I was younger but then I realized I was torturing myself because I hate them! | Speaker 10:Yeah  they are just no fun to watch in my opinon | Speaker 438:I agree.  They literally haunt you forever.
hit:9814_conv:19628,nostalgic,Speaker 332:I ate a PB&J sandwich yesterday and it reminded me so much of childhood days. | Speaker 10:Why is that? | Speaker 332:I used to eat them so much as a kid  but never as an adult. | Speaker 10:oh  that makes sense. why yesterday then? | Speaker 332:I randomly decided to make one with what I had on hand in the house. Really took me back.,I ate a PB&J sandwich yesterday and it reminded me so much of childhood days.,emotion: nostalgic dialogue: Speaker 332:I ate a PB&J sandwich yesterday and it reminded me so much of childhood days. | Speaker 10:Why is that? | Speaker 332:I used to eat them so much as a kid  but never as an adult. | Speaker 10:oh  that makes sense. why yesterday then? | Speaker 332:I randomly decided to make one with what I had on hand in the house. Really took me back.
hit:9817_conv:19635,confident,Speaker 126:I am going to do well at work tomorrow. I am prepared for it | Speaker 10:Well with what? | Speaker 126:I have a team meeting | Speaker 10:Well best of luck!,I am going to do well at work tomorrow. I am prepared for it,emotion: confident dialogue: Speaker 126:I am going to do well at work tomorrow. I am prepared for it | Speaker 10:Well with what? | Speaker 126:I have a team meeting | Speaker 10:Well best of luck!
hit:9821_conv:19642,nostalgic,Speaker 297:I found my old Nintendo at my parents. I had so much fun playing it last week. | Speaker 478:That sounds like a lot of fun! What were some of your favorite games to play? | Speaker 297:I play Super Mario Brothers and Metroid. I even remembered most of the levels. It was really cool. | Speaker 478:That is really cool. It's nice that you could rediscover a bit of your childhood. ,I found my old Nintendo at my parents. I had so much fun playing it last week.,emotion: nostalgic dialogue: Speaker 297:I found my old Nintendo at my parents. I had so much fun playing it last week. | Speaker 478:That sounds like a lot of fun! What were some of your favorite games to play? | Speaker 297:I play Super Mario Brothers and Metroid. I even remembered most of the levels. It was really cool. | Speaker 478:That is really cool. It's nice that you could rediscover a bit of your childhood. 
hit:9821_conv:19643,joyful,Speaker 478:I just got a raise at work! | Speaker 297:Thats great news. Where you expecting it? | Speaker 478:Yeah I sort of was because I've been working really hard at work! | Speaker 297:Well that is great. Sounds like you really deserved it.,I just got a raise at work! It feels good to be rewarded for my work!,emotion: joyful dialogue: Speaker 478:I just got a raise at work! | Speaker 297:Thats great news. Where you expecting it? | Speaker 478:Yeah I sort of was because I've been working really hard at work! | Speaker 297:Well that is great. Sounds like you really deserved it.
hit:9823_conv:19647,surprised,Speaker 126:I was shocked in a good way at the weather this morning. It felt nice outside | Speaker 10:that is good  it has been hot here recently | Speaker 126:It has  so it was a nice change | Speaker 10:that is good  cherish that stuff while it lasts!,I was shocked in a good way at the weather this morning. It felt nice outside,emotion: surprised dialogue: Speaker 126:I was shocked in a good way at the weather this morning. It felt nice outside | Speaker 10:that is good  it has been hot here recently | Speaker 126:It has  so it was a nice change | Speaker 10:that is good  cherish that stuff while it lasts!
hit:9824_conv:19649,disgusted,Speaker 7:At work  there is a coworker that smell terribly bad. I can't breath. | Speaker 375:Did you tell him about it or no? | Speaker 7:I can't tell him. I don't want to make any trouble. | Speaker 375:You should tell him he will like you for it.,At work_comma_ there is a coworker that smell terribly bad. I can't breath.,emotion: disgusted dialogue: Speaker 7:At work  there is a coworker that smell terribly bad. I can't breath. | Speaker 375:Did you tell him about it or no? | Speaker 7:I can't tell him. I don't want to make any trouble. | Speaker 375:You should tell him he will like you for it.
hit:9826_conv:19652,afraid,Speaker 297:I have a big job interview coming up. I am so nervous I almost dont want to go. Its kind of scary to think about. | Speaker 10:i get that  I have one coming up as well | Speaker 297:I dont know what to do. My nerves are really bad. | Speaker 10:just stay calm and collected  talk slowly  gather your thought,I have a big job interview coming up. I am so nervous I almost dont want to go.,emotion: afraid dialogue: Speaker 297:I have a big job interview coming up. I am so nervous I almost dont want to go. Its kind of scary to think about. | Speaker 10:i get that  I have one coming up as well | Speaker 297:I dont know what to do. My nerves are really bad. | Speaker 10:just stay calm and collected  talk slowly  gather your thought
hit:9826_conv:19653,surprised,Speaker 10:I was surprised when my parents got me a car as my graduation present  it was not expected | Speaker 297:That is so awesome. I hope you show them how grateful you are. | Speaker 10:I try to the best I can! | Speaker 297:Well I am sure you deserve it. Just take real good care of it.,I was surprised when my parents got me a car as my graduation present_comma_ it was not expected,emotion: surprised dialogue: Speaker 10:I was surprised when my parents got me a car as my graduation present  it was not expected | Speaker 297:That is so awesome. I hope you show them how grateful you are. | Speaker 10:I try to the best I can! | Speaker 297:Well I am sure you deserve it. Just take real good care of it.
hit:9829_conv:19658,proud,Speaker 27:Some of my daughters classmates in pre-k have been crying since the first day of school. | Speaker 313:Oh no! Are they just scared? | Speaker 27:I guess. My daughter has done well since the first day. She was excited about school | Speaker 313:I'm so happy for her! Hopefully everything goes well for her | Speaker 27:I hope the other kids get it together too lol,I am so happy my daughter like pre k. Some og her classmates have been crying since the first day.,emotion: proud dialogue: Speaker 27:Some of my daughters classmates in pre-k have been crying since the first day of school. | Speaker 313:Oh no! Are they just scared? | Speaker 27:I guess. My daughter has done well since the first day. She was excited about school | Speaker 313:I'm so happy for her! Hopefully everything goes well for her | Speaker 27:I hope the other kids get it together too lol
hit:9872_conv:19745,sentimental,Speaker 438:Fall is coming and it'll be getting chilly outside. I remember my mom making mulled cider every autumn. Wonderful memories. | Speaker 265:Oh thats's nice | Speaker 438:Yeah  fall is my favorite season with pumpkin festivals and pumpkin pie!   | Speaker 265:Mine too. I love the trees in fall,Fall is coming and it'll be getting chilly outside.  I remember my mom making mulled cider every autumn.  Wonderful memories.,emotion: sentimental dialogue: Speaker 438:Fall is coming and it'll be getting chilly outside. I remember my mom making mulled cider every autumn. Wonderful memories. | Speaker 265:Oh thats's nice | Speaker 438:Yeah  fall is my favorite season with pumpkin festivals and pumpkin pie!   | Speaker 265:Mine too. I love the trees in fall
hit:9879_conv:19759,guilty,Speaker 7:I never brought back a book that I took from the university library. | Speaker 1:Oh no  how come? | Speaker 7:I forgot about it. Then I had to pay for not bringing it back on time. So I never brought it back. Now  I feel bad about it. | Speaker 1:It happens sometime. Just try not to forget next time.,I never brought back a book that I took from the university library.,emotion: guilty dialogue: Speaker 7:I never brought back a book that I took from the university library. | Speaker 1:Oh no  how come? | Speaker 7:I forgot about it. Then I had to pay for not bringing it back on time. So I never brought it back. Now  I feel bad about it. | Speaker 1:It happens sometime. Just try not to forget next time.
hit:9887_conv:19775,nostalgic,Speaker 27:my grandmother showed me how to make lemon ice box pie when i was around 10 | Speaker 247:That sounds delicious  do you know how to make it now? | Speaker 27:it really simple. The hardest thing in the whipped topping. I make it for my kids | Speaker 247:You sound like a great parent. you should pass down the recipe to your kids too | Speaker 27:I think I will. They do love the pie,I remember my grandmother showing me how to make lemon ice box pie. I still make it,emotion: nostalgic dialogue: Speaker 27:my grandmother showed me how to make lemon ice box pie when i was around 10 | Speaker 247:That sounds delicious  do you know how to make it now? | Speaker 27:it really simple. The hardest thing in the whipped topping. I make it for my kids | Speaker 247:You sound like a great parent. you should pass down the recipe to your kids too | Speaker 27:I think I will. They do love the pie
hit:9892_conv:19784,joyful,Speaker 375:Just got my marks back! | Speaker 1:Yea? How'd it go? | Speaker 375:I got a 95% which was the best mark in the class. | Speaker 1:That's amazing! Congratulations!,When I got my marks back on the math test. Scored a 95%>,emotion: joyful dialogue: Speaker 375:Just got my marks back! | Speaker 1:Yea? How'd it go? | Speaker 375:I got a 95% which was the best mark in the class. | Speaker 1:That's amazing! Congratulations!
hit:9894_conv:19789,faithful,Speaker 1:My girlfriend is the only girl at her new job. | Speaker 247:Oh does she feel weird about that? Where does she work? | Speaker 1:She works at a tech company. She was kinda surprised  when she found out. | Speaker 247:Yeah  hopefully they will hire more women soon,My girlfriend is the only girl at her new job.,emotion: faithful dialogue: Speaker 1:My girlfriend is the only girl at her new job. | Speaker 247:Oh does she feel weird about that? Where does she work? | Speaker 1:She works at a tech company. She was kinda surprised  when she found out. | Speaker 247:Yeah  hopefully they will hire more women soon
hit:9896_conv:19792,jealous,Speaker 375:My buddy got some new reebok shoes  I'm jealous. | Speaker 27:Reeboks? Save your jealousy lol | Speaker 375:I still like them either way  Adidas is my favorite though. | Speaker 27:I have like 20 pairs of converse lol. I love them,My friend got some sweet new shoes_comma_ they are just my style. I can't believe it.,emotion: jealous dialogue: Speaker 375:My buddy got some new reebok shoes  I'm jealous. | Speaker 27:Reeboks? Save your jealousy lol | Speaker 375:I still like them either way  Adidas is my favorite though. | Speaker 27:I have like 20 pairs of converse lol. I love them
hit:9897_conv:19794,caring,Speaker 1:I have so many birds and cats coming to my yard. I'm going broke buying food for them. | Speaker 580:I wish I could be broke doing something as cute. Seriously that's awesome in a way. | Speaker 1:Thanks. I just can't watch them go hungry. | Speaker 580:I know how you feel. There's a rabbit that lives under my shed  and I try and feed it. ,I have so many birds and cats coming to my yard. I'm going broke buying food for them.,emotion: caring dialogue: Speaker 1:I have so many birds and cats coming to my yard. I'm going broke buying food for them. | Speaker 580:I wish I could be broke doing something as cute. Seriously that's awesome in a way. | Speaker 1:Thanks. I just can't watch them go hungry. | Speaker 580:I know how you feel. There's a rabbit that lives under my shed  and I try and feed it. 
hit:9907_conv:19814,angry,Speaker 155:My debit card was blocked and called my bank to resolve the issue. Can you believe it  it took me hours until i could get to a representative. What an unacceptable level of customer service they have | Speaker 247:Yikes  maybe it's time to switch banks | Speaker 155:Indeed. I was thinking about it recently. In addition  they had been hiking their annual APR on my credit card without notifying me | Speaker 247:Oof  are they even allowed to do something like that?,I called my bank to resolve the issue regarding them blocking my debit card. It took me hours until i could get to a representative,emotion: angry dialogue: Speaker 155:My debit card was blocked and called my bank to resolve the issue. Can you believe it  it took me hours until i could get to a representative. What an unacceptable level of customer service they have | Speaker 247:Yikes  maybe it's time to switch banks | Speaker 155:Indeed. I was thinking about it recently. In addition  they had been hiking their annual APR on my credit card without notifying me | Speaker 247:Oof  are they even allowed to do something like that?
hit:9914_conv:19828,guilty,Speaker 209:I cheated on my math test today. I feel horrible about it. | Speaker 56:Hmm..I think we've all been there one time or another.  Are you going to admit it? | Speaker 209:I'm really not sure. I feel like if I don't  I will never forget about it and continue my life with this rotten feeling. | Speaker 56:Well you certainly don't want that hanging over your head for the rest of your life.  It sounds like you have a good moral outlook on life  I think you have to admit it.,I cheated on my math test today. I felt really bad about it.,emotion: guilty dialogue: Speaker 209:I cheated on my math test today. I feel horrible about it. | Speaker 56:Hmm..I think we've all been there one time or another.  Are you going to admit it? | Speaker 209:I'm really not sure. I feel like if I don't  I will never forget about it and continue my life with this rotten feeling. | Speaker 56:Well you certainly don't want that hanging over your head for the rest of your life.  It sounds like you have a good moral outlook on life  I think you have to admit it.
hit:9927_conv:19855,anxious,Speaker 155:This Monday  for our team's weekly meeting  i am expected to make a big presentation about my progress on the project in front of the CEO of the company I work for. I am very nervous and full of anxiety | Speaker 4:You will do fine  just relax. | Speaker 155:These are just words. Everyone is saying them to me and I constantly hear them. But it just doesn't help. I can't just simply relax | Speaker 4:Then be as prepared as you can.,I have a big presentation to do about my progress on the project in front of the CEO of the company i work for. It is on Monday during team's weekly meeting and I am very nervous,emotion: anxious dialogue: Speaker 155:This Monday  for our team's weekly meeting  i am expected to make a big presentation about my progress on the project in front of the CEO of the company I work for. I am very nervous and full of anxiety | Speaker 4:You will do fine  just relax. | Speaker 155:These are just words. Everyone is saying them to me and I constantly hear them. But it just doesn't help. I can't just simply relax | Speaker 4:Then be as prepared as you can.
hit:9929_conv:19858,prepared,Speaker 209:I've been studying for my final math test this whole week. Never felt so ready for it! | Speaker 567:Very good! I bet your anticipating a good turn out! | Speaker 209:I am! This is the biggest one of the semester  so I really have to knock it out of the park! | Speaker 567:Well you prepared really well. I feel you will do well on this test!,I've been studying for my final math test all week. I feel so ready for it!,emotion: prepared dialogue: Speaker 209:I've been studying for my final math test this whole week. Never felt so ready for it! | Speaker 567:Very good! I bet your anticipating a good turn out! | Speaker 209:I am! This is the biggest one of the semester  so I really have to knock it out of the park! | Speaker 567:Well you prepared really well. I feel you will do well on this test!
hit:9937_conv:19874,devastated,Speaker 4:I couldn't pay my rent. I am homeless. | Speaker 155:I am so sorry to hear that. Do you have a job? Where do you work that you could not make even a rent payment? | Speaker 4:I don't anymore. I lost it last week. | Speaker 155:So where are you spending your nights? Are there any homeless shelters provided by the social services?,I couldn't pay my rent. I am homeless.,emotion: devastated dialogue: Speaker 4:I couldn't pay my rent. I am homeless. | Speaker 155:I am so sorry to hear that. Do you have a job? Where do you work that you could not make even a rent payment? | Speaker 4:I don't anymore. I lost it last week. | Speaker 155:So where are you spending your nights? Are there any homeless shelters provided by the social services?
hit:9938_conv:19876,hopeful,Speaker 247:I would like to try ice skating even though my balance is horrible | Speaker 1:It'll take some getting used to. Keep at it! | Speaker 247:Thanks  I like the feeling of going fast on the ice. and i love watching hockey | Speaker 1:Are you a hockey fan? | Speaker 247:Yes  my favorite team is the Oilers,I would like to try ice skating even though my balance is horrible,emotion: hopeful dialogue: Speaker 247:I would like to try ice skating even though my balance is horrible | Speaker 1:It'll take some getting used to. Keep at it! | Speaker 247:Thanks  I like the feeling of going fast on the ice. and i love watching hockey | Speaker 1:Are you a hockey fan? | Speaker 247:Yes  my favorite team is the Oilers
hit:9940_conv:19881,surprised,Speaker 1:I haven't seen this girl I went to school with in Elementary school for years. She was really chubby but now is a stunner | Speaker 668:So does that mean she isn't chubby now? Or still chubby but grew into it? | Speaker 1:Nope. She's definitely not chubby anymore. | Speaker 668:That's good to hear. So did you match with her on tindr or something?,I haven't seen this girl I went to school with in Elementary school for years. She was really chubby but now is a stunner.,emotion: surprised dialogue: Speaker 1:I haven't seen this girl I went to school with in Elementary school for years. She was really chubby but now is a stunner | Speaker 668:So does that mean she isn't chubby now? Or still chubby but grew into it? | Speaker 1:Nope. She's definitely not chubby anymore. | Speaker 668:That's good to hear. So did you match with her on tindr or something?
hit:9947_conv:19894,angry,Speaker 209:My girlfriend didn't want to go to dinner with me. She went with another guy instead. | Speaker 630:That's awful  I'm sorry. Does she want to be with the other guy instead of you? | Speaker 209:I'm not sure. I was so angry though. I really hope she explains it to me once she gets home. | Speaker 630:I hope it all works out with you and your girlfriend.,My girlfriend didn't want to go to dinner with me and with another guy instead. I was so mad!,emotion: angry dialogue: Speaker 209:My girlfriend didn't want to go to dinner with me. She went with another guy instead. | Speaker 630:That's awful  I'm sorry. Does she want to be with the other guy instead of you? | Speaker 209:I'm not sure. I was so angry though. I really hope she explains it to me once she gets home. | Speaker 630:I hope it all works out with you and your girlfriend.
hit:9958_conv:19916,sad,Speaker 247:I'm upset that my husband is lazy | Speaker 1:Could there be a reason that he is? | Speaker 247:I don't know it. But I want to change him and his behaviours | Speaker 1:It must be frustrating! How are you gonna go about doing it?,I'm upset that my husband is lazy,emotion: sad dialogue: Speaker 247:I'm upset that my husband is lazy | Speaker 1:Could there be a reason that he is? | Speaker 247:I don't know it. But I want to change him and his behaviours | Speaker 1:It must be frustrating! How are you gonna go about doing it?
hit:9961_conv:19923,content,Speaker 1:I think I'm ready to start my own restaurant now | Speaker 56:How exciting!  What kind of restaurant to you want to open? | Speaker 1:It's going to be a Korean!  | Speaker 56:That sounds amazing! We need a Korean restaurant in our town  I would love for one to open here!,I think I'm ready to start my own restaurant now.,emotion: content dialogue: Speaker 1:I think I'm ready to start my own restaurant now | Speaker 56:How exciting!  What kind of restaurant to you want to open? | Speaker 1:It's going to be a Korean!  | Speaker 56:That sounds amazing! We need a Korean restaurant in our town  I would love for one to open here!
hit:9968_conv:19936,impressed,Speaker 139:I was recently watching professional bowling and I was struck by how good the players are. They make getting strikes look so easy! | Speaker 209:I know! Then you get to the bowling alley  try to do what they do  end up getting 3 gutter balls in a row  and fall flat on your butt to boot! | Speaker 139:Sounds like me on a good day  lol. I guess I will never reach that level of play. | Speaker 209:Me and you both  friend. We can always try and have a blast though! I'm sure if we keep at it we'll get a turkey in a century or two.,I was watching professional bowling the other day. I was amazed at how good the players are. They make getting strikes look so easy!,emotion: impressed dialogue: Speaker 139:I was recently watching professional bowling and I was struck by how good the players are. They make getting strikes look so easy! | Speaker 209:I know! Then you get to the bowling alley  try to do what they do  end up getting 3 gutter balls in a row  and fall flat on your butt to boot! | Speaker 139:Sounds like me on a good day  lol. I guess I will never reach that level of play. | Speaker 209:Me and you both  friend. We can always try and have a blast though! I'm sure if we keep at it we'll get a turkey in a century or two.
hit:9975_conv:19951,afraid,"Speaker 139:I was walking down the street and I saw a really creepy clown smiling at me. I got so scared. | Speaker 282:Oh man.  Now I am having images of the movie ""It"" in my head.  What did you do? | Speaker 139:I just ran home and hid underneath my bed. I looked out the window and it was on the street still staring at me. Now I can't leave my house! | Speaker 282:That is unusual behavior for a clown.  I would say you might want to call the authorities.  There has to be a law against a creepy clown stalker",I saw a creepy looking clown walking down the street. I was so scared. I went home and hid underneath my bed.,"emotion: afraid dialogue: Speaker 139:I was walking down the street and I saw a really creepy clown smiling at me. I got so scared. | Speaker 282:Oh man.  Now I am having images of the movie ""It"" in my head.  What did you do? | Speaker 139:I just ran home and hid underneath my bed. I looked out the window and it was on the street still staring at me. Now I can't leave my house! | Speaker 282:That is unusual behavior for a clown.  I would say you might want to call the authorities.  There has to be a law against a creepy clown stalker"
hit:9993_conv:19986,angry,Speaker 43:My dog pooped in my neighbors law. It is becoming a habit for him | Speaker 567:Oh no! Was your neighbor upset about it.I bet your embarrassed. | Speaker 43:Yeah. I am too embarrassed and angry on my dog. He should start to behave. | Speaker 567:I agree. You must find a way to preventthis so you dont get embarrassed again. ,My dogged pooped in my neighbors lawn. It becomes a habit for him,emotion: angry dialogue: Speaker 43:My dog pooped in my neighbors law. It is becoming a habit for him | Speaker 567:Oh no! Was your neighbor upset about it.I bet your embarrassed. | Speaker 43:Yeah. I am too embarrassed and angry on my dog. He should start to behave. | Speaker 567:I agree. You must find a way to preventthis so you dont get embarrassed again. 
hit:9996_conv:19992,excited,Speaker 43:I am going to bungee jumping this weekend. I could not wait for the weekend to come | Speaker 209:Nice! Where are you going to do it? | Speaker 43:in gold coast. I think i will absolutely love it | Speaker 209:I am sure you will too. When I did  I thought I was on top of a mountain! (but I really wasn't because I was plummeting towards the earth),I am going to bungee jumping this weekend. Can't wait for it!!,emotion: excited dialogue: Speaker 43:I am going to bungee jumping this weekend. I could not wait for the weekend to come | Speaker 209:Nice! Where are you going to do it? | Speaker 43:in gold coast. I think i will absolutely love it | Speaker 209:I am sure you will too. When I did  I thought I was on top of a mountain! (but I really wasn't because I was plummeting towards the earth)
