conv_id,emotion,dialogue,target_summary,input_text
hit:8636_conv:17272,proud,Speaker 322:My son had all A's last year at school. | Speaker 397:Wow you must be so proud! | Speaker 322:Yes! I am so pleased with his performance! | Speaker 397:I hope he keeps it up!,My son had all A's last year at school.  I am so pleased with his performance.,emotion: proud dialogue: Speaker 322:My son had all A's last year at school. | Speaker 397:Wow you must be so proud! | Speaker 322:Yes! I am so pleased with his performance! | Speaker 397:I hope he keeps it up!
hit:8638_conv:17277,ashamed,Speaker 209:I ate 10 pizzas last night. I never felt so bad about myself. | Speaker 366:Whoa! Did you have a strong craving or something? | Speaker 209:I did! I satisfied it  but I never felt so shameful... | Speaker 366:That's okay to give in sometimes and enjoy the moment. ,I ate 10 pizzas last night. Never felt so bad.,emotion: ashamed dialogue: Speaker 209:I ate 10 pizzas last night. I never felt so bad about myself. | Speaker 366:Whoa! Did you have a strong craving or something? | Speaker 209:I did! I satisfied it  but I never felt so shameful... | Speaker 366:That's okay to give in sometimes and enjoy the moment. 
hit:8643_conv:17287,sad,Speaker 209:My dog ran away yesterday. I've never been so distraught in my life! | Speaker 632:Awful. I'm so sorry. Have you tried putting up posters? | Speaker 209:I have! And no one has turned him in. I do hope he finds his way home on his own. | Speaker 632:No doubt he will when he gets cold and hungry. ,My dog ran away yesterday. Never been so sad in my life.,emotion: sad dialogue: Speaker 209:My dog ran away yesterday. I've never been so distraught in my life! | Speaker 632:Awful. I'm so sorry. Have you tried putting up posters? | Speaker 209:I have! And no one has turned him in. I do hope he finds his way home on his own. | Speaker 632:No doubt he will when he gets cold and hungry. 
hit:8648_conv:17297,proud,"Speaker 209:My son said his first word today! | Speaker 392:Ooh  that's exciting. What did he say?  | Speaker 209:He said ""gruel""! He's going to be a regular Oliver Twist! | Speaker 392:Wow  that's amazing  haha. So fancy. ",My son said his first word today. I was filled with pride!,"emotion: proud dialogue: Speaker 209:My son said his first word today! | Speaker 392:Ooh  that's exciting. What did he say?  | Speaker 209:He said ""gruel""! He's going to be a regular Oliver Twist! | Speaker 392:Wow  that's amazing  haha. So fancy. "
hit:8651_conv:17303,content,Speaker 322:I went to Panera Bread for dinner earlier. | Speaker 209:Pretty savvy place! Were you working on your 1000 page manuscript for 10 hours  squatting for free internet? | Speaker 322:No  just eating.  I was quite pleased with the meal! | Speaker 209:That's great! I go there almost every single day and get a bread bowl!,I went to Panera Bread for dinner.  I was quite pleased with the meal.,emotion: content dialogue: Speaker 322:I went to Panera Bread for dinner earlier. | Speaker 209:Pretty savvy place! Were you working on your 1000 page manuscript for 10 hours  squatting for free internet? | Speaker 322:No  just eating.  I was quite pleased with the meal! | Speaker 209:That's great! I go there almost every single day and get a bread bowl!
hit:8654_conv:17309,annoyed,Speaker 43:I am really getting irritated with the traffic nowadays | Speaker 209:I know! It's terrible everywhere! And I'm the only one who knows how to drive because I created the automobile! | Speaker 43:indeed that's how it is now!! and horn sounds are just terrible. It gets on my nerves | Speaker 209:Ugh. The horn is the worse! Especially those loud  obnoxious semi-truck horns!,I am really getting irritated with traffic nowadays and horn sounds are just terrible,emotion: annoyed dialogue: Speaker 43:I am really getting irritated with the traffic nowadays | Speaker 209:I know! It's terrible everywhere! And I'm the only one who knows how to drive because I created the automobile! | Speaker 43:indeed that's how it is now!! and horn sounds are just terrible. It gets on my nerves | Speaker 209:Ugh. The horn is the worse! Especially those loud  obnoxious semi-truck horns!
hit:8656_conv:17313,ashamed,Speaker 209:I ate 20 Big Macs for dinner tonight. | Speaker 322:Wow  that is really impressive! | Speaker 209:It was indeed! While I was consuming them. Then I looked back and thought about the starving kids in Antarctica...boy did I feel ashamed. | Speaker 322:They would be very jealous!,I ate 20 Big Macs today. I never felt so bad in my life.,emotion: ashamed dialogue: Speaker 209:I ate 20 Big Macs for dinner tonight. | Speaker 322:Wow  that is really impressive! | Speaker 209:It was indeed! While I was consuming them. Then I looked back and thought about the starving kids in Antarctica...boy did I feel ashamed. | Speaker 322:They would be very jealous!
hit:8682_conv:17364,confident,Speaker 332:My new semester starts next week and I think it will be my best one yet. | Speaker 448:Aw yeah! What year are you in college? | Speaker 332:My new semester starts next week and I feel like it is going to be my best one yet. | Speaker 448:Just make sure you focus on getting good grades! | Speaker 332:I'm in my senior year now!,My semester starts next week and I feel like it is going to be my best one yet.,emotion: confident dialogue: Speaker 332:My new semester starts next week and I think it will be my best one yet. | Speaker 448:Aw yeah! What year are you in college? | Speaker 332:My new semester starts next week and I feel like it is going to be my best one yet. | Speaker 448:Just make sure you focus on getting good grades! | Speaker 332:I'm in my senior year now!
hit:8713_conv:17426,embarrassed,Speaker 448:I'm embarrassed that I left my car lights on all day at work. I had to get it jumped from my boss. | Speaker 548:Good thing your boss was available. I would not worry about being embarrassed. We've all done something dumb. | Speaker 448:Yeah  you're right.  I just hate the fact it was my boss out of all people.  Hope he doesn't think down on me for it. | Speaker 548:If he does then he isn't a very good person.,I'm embarrassed that I left my car lights on all day at work.  I had to get it jumped from my boss.,emotion: embarrassed dialogue: Speaker 448:I'm embarrassed that I left my car lights on all day at work. I had to get it jumped from my boss. | Speaker 548:Good thing your boss was available. I would not worry about being embarrassed. We've all done something dumb. | Speaker 448:Yeah  you're right.  I just hate the fact it was my boss out of all people.  Hope he doesn't think down on me for it. | Speaker 548:If he does then he isn't a very good person.
hit:8717_conv:17435,prepared,Speaker 322:I have to assemble a dresser from IKEA. | Speaker 366:That's gonna take some time. I love their designs  but I hate the assembly! | Speaker 322:I am so ready to get it done. | Speaker 366:That's really cool. Have fun building the dresser!,I have to assemble a dresser from IKEA.  I am so ready to get it done.,emotion: prepared dialogue: Speaker 322:I have to assemble a dresser from IKEA. | Speaker 366:That's gonna take some time. I love their designs  but I hate the assembly! | Speaker 322:I am so ready to get it done. | Speaker 366:That's really cool. Have fun building the dresser!
hit:8726_conv:17453,excited,Speaker 322:My favorite bakery is making donuts in a few hours. | Speaker 332:Nice. I love donuts. Are you going to go there as soon as they open? | Speaker 322:Yes  I can't wait to get some! | Speaker 332:I haven't had any in a while  but now I suddenly want some!,My favorite bakery is making donuts in a few hours.  I can't wait to get some.,emotion: excited dialogue: Speaker 322:My favorite bakery is making donuts in a few hours. | Speaker 332:Nice. I love donuts. Are you going to go there as soon as they open? | Speaker 322:Yes  I can't wait to get some! | Speaker 332:I haven't had any in a while  but now I suddenly want some!
hit:8727_conv:17455,surprised,Speaker 332:I looked out my window this morning and saw a skunk staring right back at me! | Speaker 247:Wow! How big was it? Did you smell it? | Speaker 332:It was a decent size. Maybe like a small dog. I didn't smell it  but I as still freaked out by it. | Speaker 247:Yeah  gotta be careful and give them their space,I looked out my window today and saw a skunk staring right back at me.,emotion: surprised dialogue: Speaker 332:I looked out my window this morning and saw a skunk staring right back at me! | Speaker 247:Wow! How big was it? Did you smell it? | Speaker 332:It was a decent size. Maybe like a small dog. I didn't smell it  but I as still freaked out by it. | Speaker 247:Yeah  gotta be careful and give them their space
hit:8728_conv:17457,terrified,Speaker 332:I was jogging a couple days ago and suddenly a bear came out of the woods! | Speaker 247:Oh my god! That sounds terrifying | Speaker 332:Yeah  I just stopped in shock  but it crossed the path and kept going without missing a beat. | Speaker 247:Just don't get too close! You never know what can trigger them,I was jogging the other day and suddenly a bear came out of the woods!,emotion: terrified dialogue: Speaker 332:I was jogging a couple days ago and suddenly a bear came out of the woods! | Speaker 247:Oh my god! That sounds terrifying | Speaker 332:Yeah  I just stopped in shock  but it crossed the path and kept going without missing a beat. | Speaker 247:Just don't get too close! You never know what can trigger them
hit:8740_conv:17480,disgusted,Speaker 322:Yesterday I saw a guy leave the bathroom without washing his hands. | Speaker 639:That sounds like it would be pretty gross. | Speaker 322:It was really gross behavior. | Speaker 639:Definitely  I'm not a super clean person but that's a bit far.,Yesterday I saw a guy not wash his hands after using the restroom.  It was really gross behavior.,emotion: disgusted dialogue: Speaker 322:Yesterday I saw a guy leave the bathroom without washing his hands. | Speaker 639:That sounds like it would be pretty gross. | Speaker 322:It was really gross behavior. | Speaker 639:Definitely  I'm not a super clean person but that's a bit far.
hit:8745_conv:17490,embarrassed,Speaker 243:I was running late for work because I woke up late.  | Speaker 640:Oh I hate when that happens. Did you make it on time? | Speaker 243:I made it on time  but didn't have time to pit my contacts in so I had to wear my ugly broken glasses | Speaker 640:That sucks. Why did you wake up late?,I woke up late and was running late for work. I didn't have time to put my contacts in. I had to wear my broken glasses.,emotion: embarrassed dialogue: Speaker 243:I was running late for work because I woke up late.  | Speaker 640:Oh I hate when that happens. Did you make it on time? | Speaker 243:I made it on time  but didn't have time to pit my contacts in so I had to wear my ugly broken glasses | Speaker 640:That sucks. Why did you wake up late?
hit:8748_conv:17496,surprised,Speaker 297:I won $100 on a scratch off today. I was shocked. I never win. | Speaker 641:Wow! How often do you play the lottery? | Speaker 297:I usually go on our Tuesday break to buy one with coworkers. | Speaker 641:Neat! Well that is a fantastic feat. Maybe you can win again sometime?,I got a lottery ticket while I was at work today. I won $100 on the scratch off. I was shocked. I never win.,emotion: surprised dialogue: Speaker 297:I won $100 on a scratch off today. I was shocked. I never win. | Speaker 641:Wow! How often do you play the lottery? | Speaker 297:I usually go on our Tuesday break to buy one with coworkers. | Speaker 641:Neat! Well that is a fantastic feat. Maybe you can win again sometime?
hit:8753_conv:17506,prepared,Speaker 10:I am excited for the new super smash bros game coming out for the switch soon | Speaker 445:Ive wanted to play the switch for so long long  I have heard such good things about it.  do you like it? | Speaker 10:I love how portable it is  I have played so many hours I would not have had time for otherwise  and the games are fantastic | Speaker 445:I think that is my problem with games  I dont have the time,I am excited for the new super smash bros game coming out for the switch soon,emotion: prepared dialogue: Speaker 10:I am excited for the new super smash bros game coming out for the switch soon | Speaker 445:Ive wanted to play the switch for so long long  I have heard such good things about it.  do you like it? | Speaker 10:I love how portable it is  I have played so many hours I would not have had time for otherwise  and the games are fantastic | Speaker 445:I think that is my problem with games  I dont have the time
hit:8818_conv:17637,impressed,Speaker 234:My friend can juggle 4 knives at once! | Speaker 238:how many fingers have they lost? | Speaker 234:None! I have no idea how he can do that without hurting himself | Speaker 238:now that is impressive,My friend can juggle 4 knives at once! I have no idea how he can do that without hurting himself,emotion: impressed dialogue: Speaker 234:My friend can juggle 4 knives at once! | Speaker 238:how many fingers have they lost? | Speaker 234:None! I have no idea how he can do that without hurting himself | Speaker 238:now that is impressive
hit:8825_conv:17650,furious,Speaker 506:I spent 5 hours baking a cake yesterday.  | Speaker 273:That's a lot of dedication. Was it for a special occasion? And have you been baking for very long  or do you do it professionally at all? | Speaker 506:I do it just as a hobby  when I finished this one my wife dropped it  I was so mad | Speaker 273:Oh  I feel terrible for both of you. Your hard work lost  and she probably feels really guilty too  for something that was maybe an accident. I hope you guys were able to talk it out and not get too upset with one another after a while.,I spent 5 hours baking a cake yesterday. When I was finished my wife dropped it!,emotion: furious dialogue: Speaker 506:I spent 5 hours baking a cake yesterday.  | Speaker 273:That's a lot of dedication. Was it for a special occasion? And have you been baking for very long  or do you do it professionally at all? | Speaker 506:I do it just as a hobby  when I finished this one my wife dropped it  I was so mad | Speaker 273:Oh  I feel terrible for both of you. Your hard work lost  and she probably feels really guilty too  for something that was maybe an accident. I hope you guys were able to talk it out and not get too upset with one another after a while.
hit:8833_conv:17667,prepared,Speaker 273:First time I went to my very first Dungeons and Dragons get-together  I felt really overwhelmed with all the verbiage and rules and stuff like that. Had no idea what I was doing and felt dumb. Did my best to learn what I could this time around  and I plan to not drag everyone else down | Speaker 291:What is your character? | Speaker 273:I'm not sure yet actually  I think we're collectively making new ones when we gather up tomorrow. I usually play some sort of thief though  as unoriginal as that is! | Speaker 291:Cool  well have a good time theifing!,First time I went to my very first Dungeons and Dragons get-together_comma_ I felt really overwhelmed with all the verbiage and rules and stuff like that. Had no idea what I was doing and felt dumb. Did my best to learn what I could this time around_comma_ and I plan to not drag everyone else down,emotion: prepared dialogue: Speaker 273:First time I went to my very first Dungeons and Dragons get-together  I felt really overwhelmed with all the verbiage and rules and stuff like that. Had no idea what I was doing and felt dumb. Did my best to learn what I could this time around  and I plan to not drag everyone else down | Speaker 291:What is your character? | Speaker 273:I'm not sure yet actually  I think we're collectively making new ones when we gather up tomorrow. I usually play some sort of thief though  as unoriginal as that is! | Speaker 291:Cool  well have a good time theifing!
hit:8839_conv:17678,devastated,Speaker 291:Something terrible just happened to me! | Speaker 297:Are you alright? | Speaker 291:Not really.. | Speaker 297:Is it physical? If you need anything let me know. | Speaker 291:My friend done brought my new shoes back with the poo on them!,I just purchased some brand new shoes. Then I let my friend use them and they brought them back with some type of poo on them!,emotion: devastated dialogue: Speaker 291:Something terrible just happened to me! | Speaker 297:Are you alright? | Speaker 291:Not really.. | Speaker 297:Is it physical? If you need anything let me know. | Speaker 291:My friend done brought my new shoes back with the poo on them!
hit:8841_conv:17682,surprised,Speaker 296:I found a big web in my bathroom window one day. I generally don't like spiders but I don't like to harm anything (unless its mosquitos or fleas). | Speaker 244:Yikes. Did you ever find the spider? | Speaker 296:Yes..I now have a bathroom spider. He weaves beautiful webs..but he does scare me when he comes out. | Speaker 244:I think its time to invest in a can of bug spray | Speaker 296:No way! - I don't use chemicals..and thats terrible. I am not going to harm nature when it does no harm to me. It's needed. | Speaker 244:If you kno,I found a big web in my bathroom window one day. I generally don't like spiders but I don't like to harm anything (unless its miquitos or fleas)..so I know have a bathroom spider. He weaves beautiful webs..but he does scare me when he comes out.,emotion: surprised dialogue: Speaker 296:I found a big web in my bathroom window one day. I generally don't like spiders but I don't like to harm anything (unless its mosquitos or fleas). | Speaker 244:Yikes. Did you ever find the spider? | Speaker 296:Yes..I now have a bathroom spider. He weaves beautiful webs..but he does scare me when he comes out. | Speaker 244:I think its time to invest in a can of bug spray | Speaker 296:No way! - I don't use chemicals..and thats terrible. I am not going to harm nature when it does no harm to me. It's needed. | Speaker 244:If you kno
hit:8849_conv:17699,furious,Speaker 104:I'm so angry! I lent my friend my expensive  designer dress and not only did she stain it  it's torn!! | Speaker 238:did you beat her down ? | Speaker 104:I wanted to!! I'm never lending her anything ever again! | Speaker 238:im sure it will make you feel better.,I'm so angry. I lent my expensive designer dress to a friend and not only did she stain it_comma_ it's torn! I'll never lend her anything again.,emotion: furious dialogue: Speaker 104:I'm so angry! I lent my friend my expensive  designer dress and not only did she stain it  it's torn!! | Speaker 238:did you beat her down ? | Speaker 104:I wanted to!! I'm never lending her anything ever again! | Speaker 238:im sure it will make you feel better.
hit:8858_conv:17717,faithful,Speaker 506:I have never cheated on a person I have been in a relationship with. | Speaker 291:Did you ever get cheated on? | Speaker 506:No thankfully  I feel that would be wrong to do | Speaker 291:Well that is good for you then!,I have never cheated on a person I have been in a relationship with. I feel that would be wrong to do,emotion: faithful dialogue: Speaker 506:I have never cheated on a person I have been in a relationship with. | Speaker 291:Did you ever get cheated on? | Speaker 506:No thankfully  I feel that would be wrong to do | Speaker 291:Well that is good for you then!
hit:8879_conv:17759,proud,Speaker 506:My son hit his first homerun last night. | Speaker 203:Wow  great! you must be so proud! | Speaker 506:I am so happy for him | Speaker 203:Of course   that is fantastic!  Congratu;e him from me.,My son hit his first homerun last night. I am so happy for him,emotion: proud dialogue: Speaker 506:My son hit his first homerun last night. | Speaker 203:Wow  great! you must be so proud! | Speaker 506:I am so happy for him | Speaker 203:Of course   that is fantastic!  Congratu;e him from me.
hit:8898_conv:17797,joyful,Speaker 225:I'm very happy that summer is almost over and fall is around the corner. | Speaker 273:I used to be that way  because I love holidays and the mood it puts everyone in. But I'm starting to hate how short the fall and winter days are  and how quickly it gets dark. Now that I've been exercising outside more lately  I hate losing that time in the sun | Speaker 225:I like the summer some  but really love the fall and winter. | Speaker 273:I can understand that. And I live in the south  so it doesn't get that cold  so I can't really complain. I visited my girlfriend who lives in the midwest last winter  and it got under 0 at times. I could not live like that long term.,I'm so glad that summer is almost over.,emotion: joyful dialogue: Speaker 225:I'm very happy that summer is almost over and fall is around the corner. | Speaker 273:I used to be that way  because I love holidays and the mood it puts everyone in. But I'm starting to hate how short the fall and winter days are  and how quickly it gets dark. Now that I've been exercising outside more lately  I hate losing that time in the sun | Speaker 225:I like the summer some  but really love the fall and winter. | Speaker 273:I can understand that. And I live in the south  so it doesn't get that cold  so I can't really complain. I visited my girlfriend who lives in the midwest last winter  and it got under 0 at times. I could not live like that long term.
hit:8909_conv:17818,caring,Speaker 291:I found a baby kitten outside one day. | Speaker 286:Did you bring it in and take care of it? | Speaker 291:Yes  I took it to the local kitten farm. | Speaker 286:That's very kind of you. Too often people neglect stray animals and they suffer terrible short lives.,I found a little kitty on the road. It was a homeless one.,emotion: caring dialogue: Speaker 291:I found a baby kitten outside one day. | Speaker 286:Did you bring it in and take care of it? | Speaker 291:Yes  I took it to the local kitten farm. | Speaker 286:That's very kind of you. Too often people neglect stray animals and they suffer terrible short lives.
hit:8909_conv:17819,guilty,Speaker 286:While playing baseball with a few friends in my backyard  I knocked the ball over the fence and heard my neighbors window break. We all ran inside and acted like nothing happened. | Speaker 291:Did the neighbors come after you? | Speaker 286:I haven't heard from him yet. Maybe he doesn't know it was me? Gosh  I feel terrible now. I should probably have gone straight to him and offered to pay for it. | Speaker 291:Maybe or at least recovered your basketball! | Speaker 286:If I tell him it was me  I think things will be even worse now  since I didn't go right away. He'll know I considered not telling him! | Speaker 291:Tell him you had to go to the store!,I was playing baseball in my backyard with my friends and when I hit the ball it flew over my fence and I heard a window get smashed.,emotion: guilty dialogue: Speaker 286:While playing baseball with a few friends in my backyard  I knocked the ball over the fence and heard my neighbors window break. We all ran inside and acted like nothing happened. | Speaker 291:Did the neighbors come after you? | Speaker 286:I haven't heard from him yet. Maybe he doesn't know it was me? Gosh  I feel terrible now. I should probably have gone straight to him and offered to pay for it. | Speaker 291:Maybe or at least recovered your basketball! | Speaker 286:If I tell him it was me  I think things will be even worse now  since I didn't go right away. He'll know I considered not telling him! | Speaker 291:Tell him you had to go to the store!
hit:8921_conv:17842,disgusted,"Speaker 100:I stepped in some dog poop while taking a walk the other day  ugh. | Speaker 343:Ewww. I hate it when dog owners don't pick up after their pets. We always carried a poop bag with us for when our pooch ""went"". | Speaker 100:I'm glad you were responsible  not everyone is! | Speaker 343:No  they're not  and it's not just in this country. Europe is terrible for dog poo in the streets!",I stepped in some dog poop while taking a walk the other day_comma_ ugh.,"emotion: disgusted dialogue: Speaker 100:I stepped in some dog poop while taking a walk the other day  ugh. | Speaker 343:Ewww. I hate it when dog owners don't pick up after their pets. We always carried a poop bag with us for when our pooch ""went"". | Speaker 100:I'm glad you were responsible  not everyone is! | Speaker 343:No  they're not  and it's not just in this country. Europe is terrible for dog poo in the streets!"
hit:8922_conv:17844,grateful,Speaker 639:My boyfriend recently made me a very nice meal while I worked late. I was so grateful. | Speaker 445:Thats amazing! he must really really love you. | Speaker 639:It was very sweet. He actually cooks a lot but it was a day we were both very tired. | Speaker 445:Well atleast he did what he could to show you he cares.,My boyfriend recently cooked me a very nice meal while I worked late,emotion: grateful dialogue: Speaker 639:My boyfriend recently made me a very nice meal while I worked late. I was so grateful. | Speaker 445:Thats amazing! he must really really love you. | Speaker 639:It was very sweet. He actually cooks a lot but it was a day we were both very tired. | Speaker 445:Well atleast he did what he could to show you he cares.
hit:8924_conv:17848,annoyed,Speaker 558:My mailman didn't make it by my house today and failed to deliver my order. He's usually never even late. | Speaker 536:Wow! Was your order important? Have you called the post office to find out what happened? | Speaker 558:no I haven't called yet there's still time for him to make it by but it's a little odd to be sure. Nothing important at least! | Speaker 536:Well that's good. I hope her makes it before the end of the day and you get your package.,My mailman didn't make it by my house today and failed to deliver my order. He's usually never even late.,emotion: annoyed dialogue: Speaker 558:My mailman didn't make it by my house today and failed to deliver my order. He's usually never even late. | Speaker 536:Wow! Was your order important? Have you called the post office to find out what happened? | Speaker 558:no I haven't called yet there's still time for him to make it by but it's a little odd to be sure. Nothing important at least! | Speaker 536:Well that's good. I hope her makes it before the end of the day and you get your package.
hit:8935_conv:17870,grateful,Speaker 241:I was at the store the other day and I didn't notice when my wallet fell on the ground. Luckily a man picked it up and found me! I was so happy! | Speaker 445:Thats amazing  I have actually had that happen to be before in my life  I was so happy | Speaker 241:It was so reassuring to know that there are still good people in this world | Speaker 445:Thats right  taht makes me so happy to know,I was at the store the other day and I didn't notice when my wallet fell on the ground. Luckily a man picked it up and found me! I was so happy!,emotion: grateful dialogue: Speaker 241:I was at the store the other day and I didn't notice when my wallet fell on the ground. Luckily a man picked it up and found me! I was so happy! | Speaker 445:Thats amazing  I have actually had that happen to be before in my life  I was so happy | Speaker 241:It was so reassuring to know that there are still good people in this world | Speaker 445:Thats right  taht makes me so happy to know
hit:8943_conv:17886,devastated,Speaker 445:I dropped my allstart team trophy and it shattered everywhere | Speaker 139:Dang  that really blows. What was it made of  glass? | Speaker 445:some sort of ceramic material. | Speaker 139:They should use metal. That never breaks. Sorry that happened to you.,I dropped my football trophy and is shattered allover the ground!,emotion: devastated dialogue: Speaker 445:I dropped my allstart team trophy and it shattered everywhere | Speaker 139:Dang  that really blows. What was it made of  glass? | Speaker 445:some sort of ceramic material. | Speaker 139:They should use metal. That never breaks. Sorry that happened to you.
hit:8953_conv:17907,anxious,Speaker 27:ITs almost my birthday | Speaker 644:Oh  now that's exciting! Do you have any plans to do it? Celebrating with anyone? | Speaker 27:MY boyfriend says he has a surprise for me. I am so excited. | Speaker 644:That's wonderful! I'm happy for you. Hopefully he got you something meaningful  sentimental  and long-lasting so that you can keep on enjoying it! | Speaker 27:Me too! I don't want a party or anything just something I know he really thought about | Speaker 644:Honestly that will end up being a lot better in the long run anyway  won't it? More memorable to know he really spent time and effort getting something for you.,I can't wait to see what my boyfriend has planned for my birthday. He says its a big surprise,emotion: anxious dialogue: Speaker 27:ITs almost my birthday | Speaker 644:Oh  now that's exciting! Do you have any plans to do it? Celebrating with anyone? | Speaker 27:MY boyfriend says he has a surprise for me. I am so excited. | Speaker 644:That's wonderful! I'm happy for you. Hopefully he got you something meaningful  sentimental  and long-lasting so that you can keep on enjoying it! | Speaker 27:Me too! I don't want a party or anything just something I know he really thought about | Speaker 644:Honestly that will end up being a lot better in the long run anyway  won't it? More memorable to know he really spent time and effort getting something for you.
hit:8958_conv:17917,guilty,Speaker 639:I quit my job recently  which was great. But I didn't have time to tell my good friend before leaving. I feel so bad now. | Speaker 297:Im sure they understand. That is a tough position to be in. | Speaker 639:Well she sent me an email checking in. And I responded but I think it filtered to her junk mail  she hasn't responded back. | Speaker 297:Maybe try and reach out on social media to a few of them. Im sure they would love to hear from you.,I quit a job recently. It was really important for me to just get out of that job. However_comma_ I wasn't able to tell my good friend before leaving.,emotion: guilty dialogue: Speaker 639:I quit my job recently  which was great. But I didn't have time to tell my good friend before leaving. I feel so bad now. | Speaker 297:Im sure they understand. That is a tough position to be in. | Speaker 639:Well she sent me an email checking in. And I responded but I think it filtered to her junk mail  she hasn't responded back. | Speaker 297:Maybe try and reach out on social media to a few of them. Im sure they would love to hear from you.
hit:8960_conv:17921,jealous,Speaker 220:It sucks seeing others make more money than me. | Speaker 49:I totally understand that feeling. It's very frustrating. All you can do is try your best and try not to pay too much attention to that aspect. | Speaker 220:That's true but social media makes it hard to be okay with my best.  | Speaker 49:I think we all have our good days and bad days. Just keeping plugging along and I bet it gets better soon. It recently did for me.,It sucks seeing others make more money than me.,emotion: jealous dialogue: Speaker 220:It sucks seeing others make more money than me. | Speaker 49:I totally understand that feeling. It's very frustrating. All you can do is try your best and try not to pay too much attention to that aspect. | Speaker 220:That's true but social media makes it hard to be okay with my best.  | Speaker 49:I think we all have our good days and bad days. Just keeping plugging along and I bet it gets better soon. It recently did for me.
hit:8962_conv:17924,disappointed,Speaker 297:I thought my job interview went well last week but I just found out I didn't get the job. | Speaker 244:That sucks. | Speaker 297:Yea I was a little bummed out. | Speaker 244:I know how you feel. Keep your head up. Start putting out more applicaitons.,I went on a job interview last week. I thought it went really well but I just found out I did not get the job.,emotion: disappointed dialogue: Speaker 297:I thought my job interview went well last week but I just found out I didn't get the job. | Speaker 244:That sucks. | Speaker 297:Yea I was a little bummed out. | Speaker 244:I know how you feel. Keep your head up. Start putting out more applicaitons.
hit:8964_conv:17929,anxious,Speaker 241:I had to give a speech in front of a few people I have never met. I was a little scared | Speaker 27:About what? | Speaker 241:It was about a new idea I had about work | Speaker 27:How did it go? S[eeches can be intimidating | Speaker 241:It went ok | Speaker 27:Weel thats good,I had to give a speech in front of a few people I have never met. I was a little scared,emotion: anxious dialogue: Speaker 241:I had to give a speech in front of a few people I have never met. I was a little scared | Speaker 27:About what? | Speaker 241:It was about a new idea I had about work | Speaker 27:How did it go? S[eeches can be intimidating | Speaker 241:It went ok | Speaker 27:Weel thats good
hit:8977_conv:17955,surprised,Speaker 478:I got a really interesting letter in the mail. My Aunt left me a lot of money.  | Speaker 463:oh my goodness. that is crazy. i've never had anything like that happen. | Speaker 478:Yeah me either. It was a shocker! | Speaker 463:that's amazing. what are you going to do with your amazing gift?,I got a letter in the mail. Apparently a distant Aunt left me a lot of money and I didn't know it!,emotion: surprised dialogue: Speaker 478:I got a really interesting letter in the mail. My Aunt left me a lot of money.  | Speaker 463:oh my goodness. that is crazy. i've never had anything like that happen. | Speaker 478:Yeah me either. It was a shocker! | Speaker 463:that's amazing. what are you going to do with your amazing gift?
hit:8986_conv:17972,furious,Speaker 332:I saw someone throw some trash from a moving car yesterday. I was so angry. | Speaker 297:That is infuriating. I dont see how some people are so unaware. | Speaker 332:I know  right? I wish I got their license plate. I would've reported them. | Speaker 297:I feel you. Some people just suck.,I saw someone throw trash from a moving car yesterday.,emotion: furious dialogue: Speaker 332:I saw someone throw some trash from a moving car yesterday. I was so angry. | Speaker 297:That is infuriating. I dont see how some people are so unaware. | Speaker 332:I know  right? I wish I got their license plate. I would've reported them. | Speaker 297:I feel you. Some people just suck.
hit:8990_conv:17980,hopeful,Speaker 463:i'm going to the doctor on thursday i'm very worried but i'm trying to stay calm | Speaker 478:Oh my! I hope that it goes well! | Speaker 463:i hope so too. i'm trying not to loose my mind in the mean time. | Speaker 478:I'm sure it will be ok. It's probably nothing.  | Speaker 463:i hope so. i just want to feel better. thank you for your kindness.,i'm going to the doctor on thursday i'm very worried,emotion: hopeful dialogue: Speaker 463:i'm going to the doctor on thursday i'm very worried but i'm trying to stay calm | Speaker 478:Oh my! I hope that it goes well! | Speaker 463:i hope so too. i'm trying not to loose my mind in the mean time. | Speaker 478:I'm sure it will be ok. It's probably nothing.  | Speaker 463:i hope so. i just want to feel better. thank you for your kindness.
hit:8995_conv:17991,terrified,Speaker 463:i'm so worried about my appointment on thursday. | Speaker 478:Oh no I hope everything goes well! | Speaker 463:i hope so too. i'm really worried about the results of the test i'm getting done. | Speaker 478:Well I hope that it all goes your way! | Speaker 463:i really hope so too.it is very anxiety inducing.,i'm so worried about my appointment on thursday.,emotion: terrified dialogue: Speaker 463:i'm so worried about my appointment on thursday. | Speaker 478:Oh no I hope everything goes well! | Speaker 463:i hope so too. i'm really worried about the results of the test i'm getting done. | Speaker 478:Well I hope that it all goes your way! | Speaker 463:i really hope so too.it is very anxiety inducing.
hit:9000_conv:18000,excited,Speaker 332:I can't wait to go to Disney World next month! | Speaker 478:That sounds awesome! I wish I could go! | Speaker 332:Yeah  I haven't been since I was very young so I feel like it's my first time all over again. | Speaker 478:That sounds like a really good time. It will be like you are a kid again!,I can,emotion: excited dialogue: Speaker 332:I can't wait to go to Disney World next month! | Speaker 478:That sounds awesome! I wish I could go! | Speaker 332:Yeah  I haven't been since I was very young so I feel like it's my first time all over again. | Speaker 478:That sounds like a really good time. It will be like you are a kid again!
